"","OFFENSE","ASR_ID","CONTENTS","STATE","ORI","GROUP","DIV","YEAR","MSA","SUB","REPORT","ADJUST","SEQNO","COUNTY","CORE","POP","AGENCNT","AGENCY","STNAME","CARD1","CARD2","CARD3","M0_9","M10_12","M13_14","M15","M16","M17","M18","M19","M20","M21","M22","M23","M24","M25_29","M30_34","M35_39","M40_44","M45_49","M50_54","M55_59","M60_64","M65","F0_9","F10_12","F13_14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25_29","F30_34","F35_39","F40_44","F45_49","F50_54","F55_59","F60_64","F65","JW","JB","JI","JA","JH","JN","AW","AB","AI","AA","AH","AN","offense_name","short_name","total_arrests","youth_arrests","adult_arrests"
"50","040",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2007,660,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58788,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","Juvenile Reported",0,1,3,0,3,1,4,2,1,0,1,1,0,9,4,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,6,2,0,0,0,0,24,5,0,1,0,0,"Aggravated assault","Aggravated assault",38,8,30
"51","040",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2012,656,"Non-suburban","Juvenile and adult reported","No ethnic origin reported",4566,9,"N",60665,1,"BENSALEM TOWNSHIP","PA","Adult male reported","Adult female reported","Juvenile reported",0,0,0,0,2,3,1,0,0,0,1,1,1,4,0,3,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,0,0,0,0,2,3,0,0,0,0,18,2,0,2,0,0,"Aggravated assault","Aggravated assault",27,5,22
"52","040",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2004,660,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58833,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","Juvenile Reported",0,0,2,1,1,4,4,0,0,2,0,2,0,5,4,2,2,3,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,5,4,0,0,0,0,23,8,0,0,0,0,"Aggravated assault","Aggravated assault",40,9,31
"53","040",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2008,660,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58400,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","Juvenile Reported",0,0,1,0,2,2,2,0,0,1,4,3,1,4,7,2,2,1,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,6,0,0,0,0,26,12,0,1,0,0,"Aggravated assault","Aggravated assault",45,6,39
"54","040",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2003,660,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58818,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","Juvenile Reported",0,2,5,3,2,5,4,2,1,1,4,2,3,5,6,2,5,6,3,0,0,0,0,0,1,0,0,2,0,1,0,1,0,1,0,1,1,1,2,0,0,1,0,0,14,6,0,0,0,0,42,10,0,1,0,0,"Aggravated assault","Aggravated assault",73,20,53
"55","040",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2005,660,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58685,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","Juvenile Reported",0,0,0,0,2,1,6,6,3,0,5,3,0,3,1,2,3,2,1,1,0,1,0,0,1,1,0,2,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,4,3,0,0,0,0,36,7,0,0,0,0,"Aggravated assault","Aggravated assault",50,7,43
"56","050",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2009,660,"Non-suburban","Juvenile and adult reported","No ethnic origin reported",4566,9,"N",58284,1,"BENSALEM TOWNSHIP","PA","Adult male reported","Adult female reported","Juvenile reported",0,0,2,1,1,3,2,0,1,0,3,4,1,12,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,28,4,0,1,0,0,"Burglary-breaking or entering","Burglary",40,7,33
"57","050",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2014,656,"Non-suburban","Juvenile and adult reported","No ethnic origin reported",4566,9,"N",60506,1,"BENSALEM TOWNSHIP","PA","Adult male reported","Adult female reported","Juvenile reported",0,0,0,0,1,1,0,3,2,8,0,1,2,2,6,5,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,30,7,0,0,0,0,"Burglary-breaking or entering","Burglary",40,3,37
"58","050",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2000,657,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58434,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","Juvenile Reported",0,0,2,2,3,1,0,0,3,0,0,4,0,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,10,0,0,0,0,0,7,7,0,0,0,0,"Burglary-breaking or entering","Burglary",24,10,14
"59","050",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2011,660,"Non-suburban","Juvenile and adult reported","No ethnic origin reported",4566,9,"N",60620,1,"BENSALEM TOWNSHIP","PA","Adult male reported","Adult female reported","Juvenile reported",0,0,0,3,0,4,2,3,5,3,1,3,0,6,4,2,4,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,3,1,0,0,0,0,0,0,3,4,0,0,0,0,40,6,0,0,0,0,"Burglary-breaking or entering","Burglary",53,7,46
"60","050",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2002,657,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58691,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","Juvenile Reported",0,2,2,2,1,0,1,1,1,3,2,0,25,4,4,2,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,5,2,0,0,0,0,44,6,0,0,0,0,"Burglary-breaking or entering","Burglary",57,7,50
"61","050",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2004,660,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58833,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","Juvenile Reported",0,0,7,5,8,10,5,7,5,2,6,0,0,6,4,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,18,12,0,0,0,0,33,15,0,0,0,0,"Burglary-breaking or entering","Burglary",78,30,48
"62","050",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2010,660,"Non-suburban","Juvenile and adult reported","No ethnic origin reported",4566,9,"N",60427,1,"BENSALEM TOWNSHIP","PA","Adult male reported","Adult female reported","Juvenile reported",0,0,0,0,1,2,2,2,0,0,5,2,0,10,2,3,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,2,1,0,0,0,0,3,0,0,0,0,0,23,15,0,0,0,0,"Burglary-breaking or entering","Burglary",41,3,38
"63","050",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2001,657,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58463,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","No Adult Female Reported","Juvenile Reported",0,0,1,3,2,3,1,1,3,3,2,10,3,6,11,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,29,15,0,0,0,0,"Burglary-breaking or entering","Burglary",53,9,44
"64","050",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2012,656,"Non-suburban","Juvenile and adult reported","No ethnic origin reported",4566,9,"N",60665,1,"BENSALEM TOWNSHIP","PA","Adult male reported","Adult female reported","Juvenile reported",0,0,0,1,2,3,0,1,3,5,3,3,2,7,3,2,5,3,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,1,0,1,0,0,0,0,3,3,0,0,0,0,39,5,0,1,0,0,"Burglary-breaking or entering","Burglary",51,6,45
"65","050",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2006,660,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58797,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","Juvenile Reported",0,0,1,1,0,1,2,2,1,4,1,2,1,4,5,6,2,1,3,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,2,0,0,0,0,0,0,3,0,0,0,0,0,34,6,0,0,0,0,"Burglary-breaking or entering","Burglary",43,3,40
"66","050",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2013,656,"Non-suburban","Juvenile and adult reported","No ethnic origin reported",4566,9,"N",60516,1,"BENSALEM TOWNSHIP","PA","Adult male reported","Adult female reported","No juvenile reported",0,0,0,0,0,0,1,1,0,3,0,0,1,4,3,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,19,1,0,0,0,0,"Burglary-breaking or entering","Burglary",20,0,20
"67","050",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2007,660,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58788,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","Juvenile Reported",0,0,3,2,1,1,1,0,2,2,2,1,1,6,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,6,1,0,0,0,0,23,3,0,0,0,0,"Burglary-breaking or entering","Burglary",33,7,26
"68","050",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2003,660,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58818,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","Juvenile Reported",0,0,4,6,8,9,4,9,3,3,1,4,5,6,5,6,3,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,18,10,0,0,0,0,35,23,0,0,0,0,"Burglary-breaking or entering","Burglary",86,28,58
"69","050",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2008,660,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58400,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","Juvenile Reported",0,1,0,2,2,2,4,1,0,3,5,0,1,5,3,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,26,5,0,0,0,0,"Burglary-breaking or entering","Burglary",39,8,31
"70","050",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2005,660,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58685,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","Juvenile Reported",0,0,3,1,2,3,2,6,1,3,1,3,0,9,1,8,1,1,0,2,0,0,0,0,2,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,6,5,0,0,0,0,32,9,0,1,0,0,"Burglary-breaking or entering","Burglary",53,11,42
"71","060",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2000,657,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58434,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","Juvenile Reported",0,1,6,9,12,7,7,4,3,8,5,8,2,15,12,11,5,6,1,0,1,0,0,0,10,7,5,2,3,4,3,1,4,0,1,6,1,2,3,0,1,1,1,0,48,11,0,0,0,0,82,34,1,2,0,0,"Larceny-theft (not motor vehicle)","Larceny-theft (not motor vehicle)",178,59,119
"72","060",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2010,660,"Non-suburban","Juvenile and adult reported","No ethnic origin reported",4566,9,"N",60427,1,"BENSALEM TOWNSHIP","PA","Adult male reported","Adult female reported","Juvenile reported",1,4,18,16,23,18,17,17,11,21,11,12,9,46,20,24,17,15,4,6,3,2,0,1,12,15,15,21,15,9,15,7,6,20,12,39,40,24,8,16,12,9,1,1,72,63,0,9,0,0,346,108,0,15,0,0,"Larceny-theft (not motor vehicle)","Larceny-theft (not motor vehicle)",613,144,469
"73","060",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2009,660,"Non-suburban","Juvenile and adult reported","No ethnic origin reported",4566,9,"N",58284,1,"BENSALEM TOWNSHIP","PA","Adult male reported","Adult female reported","Juvenile reported",0,1,18,26,30,26,14,15,20,11,12,5,9,48,36,22,20,14,12,1,1,1,0,6,17,17,30,25,22,13,14,16,8,10,20,42,23,26,23,15,12,5,4,1,111,80,0,5,0,0,383,104,0,8,0,0,"Larceny-theft (not motor vehicle)","Larceny-theft (not motor vehicle)",691,196,495
"74","060",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2013,656,"Non-suburban","Juvenile and adult reported","No ethnic origin reported",4566,9,"N",60516,1,"BENSALEM TOWNSHIP","PA","Adult male reported","Adult female reported","Juvenile reported",0,2,13,8,6,13,14,12,12,14,18,13,15,83,70,37,37,27,20,12,9,10,0,1,11,8,8,10,8,9,20,12,10,7,9,45,34,22,27,23,20,16,8,7,49,29,0,2,0,0,534,133,0,13,0,0,"Larceny-theft (not motor vehicle)","Larceny-theft (not motor vehicle)",760,80,680
"75","060",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2004,660,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58833,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","Juvenile Reported",0,1,12,6,11,11,15,13,8,10,9,5,11,25,20,25,16,9,8,3,1,1,0,1,13,18,15,17,20,9,14,9,5,8,6,15,11,12,15,15,9,7,2,1,74,26,1,4,0,0,264,64,3,6,0,0,"Larceny-theft (not motor vehicle)","Larceny-theft (not motor vehicle)",442,105,337
"76","060",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2011,660,"Non-suburban","Juvenile and adult reported","No ethnic origin reported",4566,9,"N",60620,1,"BENSALEM TOWNSHIP","PA","Adult male reported","Adult female reported","Juvenile reported",0,6,17,26,34,16,13,13,15,15,14,19,8,54,34,18,20,17,17,4,2,0,3,2,9,12,22,16,22,19,15,16,11,8,11,53,35,21,24,20,18,5,2,5,80,78,0,5,0,0,397,135,1,15,0,0,"Larceny-theft (not motor vehicle)","Larceny-theft (not motor vehicle)",711,163,548
"77","060",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2007,660,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58788,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","Juvenile Reported",0,2,10,9,14,13,14,14,13,15,16,18,8,39,34,19,23,13,5,1,1,1,0,3,10,13,14,20,11,14,5,16,8,11,4,32,16,10,3,12,3,4,0,1,59,41,0,8,0,0,281,98,1,4,0,0,"Larceny-theft (not motor vehicle)","Larceny-theft (not motor vehicle)",492,108,384
"78","060",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2006,660,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58797,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","Juvenile Reported",3,3,21,8,12,15,11,11,19,13,9,10,15,35,25,16,14,12,7,1,2,1,0,3,10,11,11,13,20,15,17,7,7,6,2,20,16,19,11,11,6,4,1,4,71,37,0,2,0,0,275,83,0,9,0,0,"Larceny-theft (not motor vehicle)","Larceny-theft (not motor vehicle)",477,110,367
"79","060",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2012,656,"Non-suburban","Juvenile and adult reported","No ethnic origin reported",4566,9,"N",60665,1,"BENSALEM TOWNSHIP","PA","Adult male reported","Adult female reported","Juvenile reported",0,5,9,9,14,4,14,18,11,15,27,13,11,72,52,34,30,16,19,4,5,5,0,2,8,7,13,16,13,16,19,13,16,16,10,57,31,24,35,26,13,8,6,10,44,42,0,1,0,0,477,156,0,26,0,0,"Larceny-theft (not motor vehicle)","Larceny-theft (not motor vehicle)",746,87,659
"80","060",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2003,660,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58818,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","Juvenile Reported",0,2,5,9,8,18,14,15,8,9,8,9,8,12,17,17,13,9,8,0,1,0,0,2,10,5,7,4,9,5,3,4,8,1,1,18,9,10,9,4,4,2,1,0,55,15,0,0,0,0,185,48,0,3,0,0,"Larceny-theft (not motor vehicle)","Larceny-theft (not motor vehicle)",306,70,236
"81","060",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2005,660,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58685,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","Juvenile Reported",0,1,6,10,6,7,15,12,17,7,7,6,4,38,28,27,25,8,4,2,1,4,0,3,2,10,12,16,16,14,9,6,6,4,6,22,20,20,7,9,5,7,3,5,45,28,0,0,0,0,266,93,0,5,0,0,"Larceny-theft (not motor vehicle)","Larceny-theft (not motor vehicle)",437,73,364
"82","060",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2002,657,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58691,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","Juvenile Reported",0,2,6,5,4,7,15,19,10,9,8,8,8,23,27,17,14,6,2,0,0,0,0,1,4,5,12,9,6,10,8,6,3,2,1,13,13,10,7,5,4,1,0,2,46,8,0,1,0,0,209,42,3,3,0,0,"Larceny-theft (not motor vehicle)","Larceny-theft (not motor vehicle)",312,55,257
"83","060",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2014,656,"Non-suburban","Juvenile and adult reported","No ethnic origin reported",4566,9,"N",60506,1,"BENSALEM TOWNSHIP","PA","Adult male reported","Adult female reported","Juvenile reported",0,1,12,4,7,5,9,12,8,16,14,14,23,63,54,33,22,19,13,13,5,2,0,3,9,7,9,4,4,2,11,5,11,11,15,50,29,16,18,16,11,6,2,10,24,35,0,2,0,0,406,125,1,5,0,0,"Larceny-theft (not motor vehicle)","Larceny-theft (not motor vehicle)",598,61,537
"84","060",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2008,660,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58400,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","Juvenile Reported",0,3,19,23,22,23,14,19,19,16,8,14,7,52,27,28,16,14,7,3,4,1,0,2,11,18,13,24,32,22,14,12,14,8,14,25,27,26,21,13,8,7,5,3,88,68,0,2,0,0,365,120,1,14,0,0,"Larceny-theft (not motor vehicle)","Larceny-theft (not motor vehicle)",658,158,500
"85","060",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2001,657,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58463,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","Juvenile Reported",0,0,4,2,5,11,13,12,9,12,4,9,12,24,41,21,15,5,5,3,0,1,0,2,9,3,4,5,2,5,10,4,3,2,2,11,16,9,14,7,3,3,2,0,27,17,0,1,0,0,210,67,0,2,0,0,"Larceny-theft (not motor vehicle)","Larceny-theft (not motor vehicle)",324,45,279
"86","070",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2010,660,"Non-suburban","Juvenile and adult reported","No ethnic origin reported",4566,9,"N",60427,1,"BENSALEM TOWNSHIP","PA","Adult male reported","Adult female reported","Juvenile reported",0,0,0,0,1,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,0,0,0,"Motor vehicle theft","Motor vehicle theft",7,1,6
"87","070",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2009,660,"Non-suburban","Juvenile and adult reported","No ethnic origin reported",4566,9,"N",58284,1,"BENSALEM TOWNSHIP","PA","Adult male reported","Adult female reported","Juvenile reported",0,0,0,1,1,0,1,0,1,0,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,7,1,0,0,0,0,"Motor vehicle theft","Motor vehicle theft",10,2,8
"88","070",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2004,660,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58833,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","Juvenile Reported",0,1,2,5,2,3,1,1,1,1,1,0,2,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,11,2,0,0,0,0,"Motor vehicle theft","Motor vehicle theft",27,14,13
"89","070",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2000,657,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58434,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","Juvenile Reported",0,0,1,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,5,2,0,0,0,0,"Motor vehicle theft","Motor vehicle theft",11,4,7
"90","070",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2005,660,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58685,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","No Adult Female Reported","Juvenile Reported",0,0,0,0,1,0,0,1,0,1,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,3,0,0,0,0,"Motor vehicle theft","Motor vehicle theft",8,1,7
"91","070",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2012,656,"Non-suburban","Juvenile and adult reported","No ethnic origin reported",4566,9,"N",60665,1,"BENSALEM TOWNSHIP","PA","Adult male reported","Adult female reported","No juvenile reported",0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,"Motor vehicle theft","Motor vehicle theft",10,0,10
"92","070",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2013,656,"Non-suburban","Juvenile and adult reported","No ethnic origin reported",4566,9,"N",60516,1,"BENSALEM TOWNSHIP","PA","Adult male reported","Adult female reported","No juvenile reported",0,0,0,0,0,0,2,1,1,3,0,1,0,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,"Motor vehicle theft","Motor vehicle theft",19,0,19
"93","070",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2001,657,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58463,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","Juvenile Reported",0,0,1,0,5,2,2,5,1,3,0,2,2,6,1,3,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,7,3,0,0,0,0,23,8,0,0,0,0,"Motor vehicle theft","Motor vehicle theft",41,10,31
"94","070",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2007,660,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58788,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","Juvenile Reported",0,0,0,1,0,0,1,1,0,1,0,2,0,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,14,1,0,0,0,0,"Motor vehicle theft","Motor vehicle theft",16,1,15
"95","070",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2011,660,"Non-suburban","Juvenile and adult reported","No ethnic origin reported",4566,9,"N",60620,1,"BENSALEM TOWNSHIP","PA","Adult male reported","No adult female reported","No juvenile reported",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,"Motor vehicle theft","Motor vehicle theft",4,0,4
"96","070",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2002,657,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58691,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","Juvenile Reported",0,0,0,4,2,1,3,1,0,2,2,0,0,7,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,18,0,0,0,0,0,"Motor vehicle theft","Motor vehicle theft",26,8,18
"97","070",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2014,656,"Non-suburban","Juvenile and adult reported","No ethnic origin reported",4566,9,"N",60506,1,"BENSALEM TOWNSHIP","PA","Adult male reported","Adult female reported","No juvenile reported",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,"Motor vehicle theft","Motor vehicle theft",6,0,6
"98","070",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2008,660,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58400,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","No Juvenile Reported",0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,"Motor vehicle theft","Motor vehicle theft",11,0,11
